OGID	esc,pips1,mef48,mef
OG12383_0	Prmt7,Prmt7_pips1,Prmt7_mef48,Prmt7_mef
OG12384_0	Prmt8,Prmt8_pips1,Prmt8_mef48,Prmt8_mef
OG12385_0	Prnd,Prnd_pips1,Prnd_mef48,Prnd_mef
OG12386_0	Prnp,Prnp_pips1,Prnp_mef48,Prnp_mef
OG12387_0	Proca1,Proca1_pips1,Proca1_mef48,Proca1_mef
OG12388_0	Procr,Procr_pips1,Procr_mef48,Procr_mef
OG12389_0	Prodh,Prodh_pips1,Prodh_mef48,Prodh_mef
OG12390_0	Prok2,Prok2_pips1,Prok2_mef48,Prok2_mef
OG12391_0	Prokr1,Prokr1_pips1,Prokr1_mef48,Prokr1_mef
OG12392_0	Prokr2,Prokr2_pips1,Prokr2_mef48,Prokr2_mef
OG12393_0	Prom1,Prom1_pips1,Prom1_mef48,Prom1_mef
OG12394_0	Prorsd1,Prorsd1_pips1,Prorsd1_mef48,Prorsd1_mef
OG12395_0	Pros1,Pros1_pips1,Pros1_mef48,Pros1_mef
OG12396_0	Prosapip1,Prosapip1_pips1,Prosapip1_mef48,Prosapip1_mef
OG12397_0	Prosc,Prosc_pips1,Prosc_mef48,Prosc_mef
OG12398_0	Prox1,Prox1_pips1,Prox1_mef48,Prox1_mef
OG12399_0	Prox2,Prox2_pips1,Prox2_mef48,Prox2_mef
OG12400_0	Proz,Proz_pips1,Proz_mef48,Proz_mef
OG12401_0	Prpf18,Prpf18_pips1,Prpf18_mef48,Prpf18_mef
OG12402_0	Prpf19,Prpf19_pips1,Prpf19_mef48,Prpf19_mef
OG12403_0	Prpf3,Prpf3_pips1,Prpf3_mef48,Prpf3_mef
OG12404_0	Prpf31,Prpf31_pips1,Prpf31_mef48,Prpf31_mef
OG12405_0	Prpf38a,Prpf38a_pips1,Prpf38a_mef48,Prpf38a_mef
OG12406_0	Prpf38b,Prpf38b_pips1,Prpf38b_mef48,Prpf38b_mef
OG12407_0	Prpf39,Prpf39_pips1,Prpf39_mef48,Prpf39_mef
OG12408_0	Prpf4,Prpf4_pips1,Prpf4_mef48,Prpf4_mef
OG12409_0	Prpf40a,Prpf40a_pips1,Prpf40a_mef48,Prpf40a_mef
OG12410_0	Prpf40b,Prpf40b_pips1,Prpf40b_mef48,Prpf40b_mef
OG12411_0	Prpf4b,Prpf4b_pips1,Prpf4b_mef48,Prpf4b_mef
OG12412_0	Prpf6,Prpf6_pips1,Prpf6_mef48,Prpf6_mef
OG12413_0	Prpf8,Prpf8_pips1,Prpf8_mef48,Prpf8_mef
OG12414_0	Prph,Prph_pips1,Prph_mef48,Prph_mef
OG12415_0	Prps1,Prps1_pips1,Prps1_mef48,Prps1_mef
OG12416_0	Prps1l3,Prps1l3_pips1,Prps1l3_mef48,Prps1l3_mef
OG12417_0	Prps2,Prps2_pips1,Prps2_mef48,Prps2_mef
OG12418_0	Prpsap1,Prpsap1_pips1,Prpsap1_mef48,Prpsap1_mef
OG12419_0	Prpsap2,Prpsap2_pips1,Prpsap2_mef48,Prpsap2_mef
OG12420_0	Prr11,Prr11_pips1,Prr11_mef48,Prr11_mef
OG12421_0	Prr12,Prr12_pips1,Prr12_mef48,Prr12_mef
OG12422_0	Prr13,Prr13_pips1,Prr13_mef48,Prr13_mef
OG12423_0	Prr14,Prr14_pips1,Prr14_mef48,Prr14_mef
OG12424_0	Prr15,Prr15_pips1,Prr15_mef48,Prr15_mef
OG12425_0	Prr16,Prr16_pips1,Prr16_mef48,Prr16_mef
OG12426_0	Prr19,Prr19_pips1,Prr19_mef48,Prr19_mef
OG12427_0	Prr22,Prr22_pips1,Prr22_mef48,Prr22_mef
OG12428_0	Prr24,Prr24_pips1,Prr24_mef48,Prr24_mef
OG12429_0	Prr3,Prr3_pips1,Prr3_mef48,Prr3_mef
OG12430_0	Prr5,Prr5_pips1,Prr5_mef48,Prr5_mef
OG12431_0	Prr5l,Prr5l_pips1,Prr5l_mef48,Prr5l_mef
OG12432_0	Prr7,Prr7_pips1,Prr7_mef48,Prr7_mef
OG12433_0	Prrc1,Prrc1_pips1,Prrc1_mef48,Prrc1_mef
OG12434_0	Prrc2a,Prrc2a_pips1,Prrc2a_mef48,Prrc2a_mef
OG12435_0	Prrc2b,Prrc2b_pips1,Prrc2b_mef48,Prrc2b_mef
OG12436_0	Prrc2c,Prrc2c_pips1,Prrc2c_mef48,Prrc2c_mef
OG12437_0	Prrg1,Prrg1_pips1,Prrg1_mef48,Prrg1_mef
OG12438_0	Prrg2,Prrg2_pips1,Prrg2_mef48,Prrg2_mef
OG12439_0	Prrg3,Prrg3_pips1,Prrg3_mef48,Prrg3_mef
OG12440_0	Prrg4,Prrg4_pips1,Prrg4_mef48,Prrg4_mef
OG12441_0	Prrt2,Prrt2_pips1,Prrt2_mef48,Prrt2_mef
OG12442_0	Prrt3,Prrt3_pips1,Prrt3_mef48,Prrt3_mef
OG12443_0	Prrx1,Prrx1_pips1,Prrx1_mef48,Prrx1_mef
OG12444_0	Prrx2,Prrx2_pips1,Prrx2_mef48,Prrx2_mef
OG12445_0	Prss12,Prss12_pips1,Prss12_mef48,Prss12_mef
OG12446_0	Prss16,Prss16_pips1,Prss16_mef48,Prss16_mef
OG12447_0	Prss22,Prss22_pips1,Prss22_mef48,Prss22_mef
OG12448_0	Prss23,Prss23_pips1,Prss23_mef48,Prss23_mef
OG12449_0	Prss33,Prss33_pips1,Prss33_mef48,Prss33_mef
OG12450_0	Prss35,Prss35_pips1,Prss35_mef48,Prss35_mef
OG12451_0	Prss36,Prss36_pips1,Prss36_mef48,Prss36_mef
OG12452_0	Prss41,Prss41_pips1,Prss41_mef48,Prss41_mef
OG12453_0	Prss42,Prss42_pips1,Prss42_mef48,Prss42_mef
OG12454_0	Prss50,Prss50_pips1,Prss50_mef48,Prss50_mef
OG12455_0	Prss53,Prss53_pips1,Prss53_mef48,Prss53_mef
OG12456_0	Prss56,Prss56_pips1,Prss56_mef48,Prss56_mef
OG12457_0	Prss8,Prss8_pips1,Prss8_mef48,Prss8_mef
OG12458_0	Prtg,Prtg_pips1,Prtg_mef48,Prtg_mef
OG12459_0	Prtn3,Prtn3_pips1,Prtn3_mef48,Prtn3_mef
OG12460_0	Prune,Prune_pips1,Prune_mef48,Prune_mef
OG12461_0	Prune2,Prune2_pips1,Prune2_mef48,Prune2_mef
OG12462_0	Prx,Prx_pips1,Prx_mef48,Prx_mef
OG12463_0	Psap,Psap_pips1,Psap_mef48,Psap_mef
OG12464_0	Psat1,Psat1_pips1,Psat1_mef48,Psat1_mef
OG12465_0	Psca,Psca_pips1,Psca_mef48,Psca_mef
OG12466_0	Psd,Psd_pips1,Psd_mef48,Psd_mef
OG12467_0	Psd3,Psd3_pips1,Psd3_mef48,Psd3_mef
OG12468_0	Psd4,Psd4_pips1,Psd4_mef48,Psd4_mef
OG12469_0	Psen1,Psen1_pips1,Psen1_mef48,Psen1_mef
OG12470_0	Psen2,Psen2_pips1,Psen2_mef48,Psen2_mef
OG12471_0	Psenen,Psenen_pips1,Psenen_mef48,Psenen_mef
OG12472_0	Psg16,Psg16_pips1,Psg16_mef48,Psg16_mef
OG12473_0	Psip1,Psip1_pips1,Psip1_mef48,Psip1_mef
OG12474_0	Pskh1,Pskh1_pips1,Pskh1_mef48,Pskh1_mef
OG12475_0	Psma1,Psma1_pips1,Psma1_mef48,Psma1_mef
OG12476_0	Psma2,Psma2_pips1,Psma2_mef48,Psma2_mef
OG12477_0	Psma3,Psma3_pips1,Psma3_mef48,Psma3_mef
OG12478_0	Psma4,Psma4_pips1,Psma4_mef48,Psma4_mef
OG12479_0	Psma5,Psma5_pips1,Psma5_mef48,Psma5_mef
OG12480_0	Psma6,Psma6_pips1,Psma6_mef48,Psma6_mef
OG12481_0	Psma7,Psma7_pips1,Psma7_mef48,Psma7_mef
OG12482_0	Psma8,Psma8_pips1,Psma8_mef48,Psma8_mef
OG12483_0	Psmb1,Psmb1_pips1,Psmb1_mef48,Psmb1_mef
OG12484_0	Psmb10,Psmb10_pips1,Psmb10_mef48,Psmb10_mef
OG12485_0	Psmb2,Psmb2_pips1,Psmb2_mef48,Psmb2_mef
OG12486_0	Psmb3,Psmb3_pips1,Psmb3_mef48,Psmb3_mef
OG12487_0	Psmb4,Psmb4_pips1,Psmb4_mef48,Psmb4_mef
OG12488_0	Psmb5,Psmb5_pips1,Psmb5_mef48,Psmb5_mef
OG12489_0	Psmb6,Psmb6_pips1,Psmb6_mef48,Psmb6_mef
OG12490_0	Psmb7,Psmb7_pips1,Psmb7_mef48,Psmb7_mef
OG12491_0	Psmb8,Psmb8_pips1,Psmb8_mef48,Psmb8_mef
OG12492_0	Psmb9,Psmb9_pips1,Psmb9_mef48,Psmb9_mef
OG12493_0	Psmc1,Psmc1_pips1,Psmc1_mef48,Psmc1_mef
OG12494_0	Psmc2,Psmc2_pips1,Psmc2_mef48,Psmc2_mef
OG12495_0	Psmc3,Psmc3_pips1,Psmc3_mef48,Psmc3_mef
OG12496_0	Psmc3ip,Psmc3ip_pips1,Psmc3ip_mef48,Psmc3ip_mef
OG12497_0	Psmc4,Psmc4_pips1,Psmc4_mef48,Psmc4_mef
OG12498_0	Psmc5,Psmc5_pips1,Psmc5_mef48,Psmc5_mef
OG12499_0	Psmc6,Psmc6_pips1,Psmc6_mef48,Psmc6_mef
OG12500_0	Psmd1,Psmd1_pips1,Psmd1_mef48,Psmd1_mef
OG12501_0	Psmd10,Psmd10_pips1,Psmd10_mef48,Psmd10_mef
OG12502_0	Psmd11,Psmd11_pips1,Psmd11_mef48,Psmd11_mef
OG12503_0	Psmd12,Psmd12_pips1,Psmd12_mef48,Psmd12_mef
OG12504_0	Psmd13,Psmd13_pips1,Psmd13_mef48,Psmd13_mef
OG12505_0	Psmd14,Psmd14_pips1,Psmd14_mef48,Psmd14_mef
OG12506_0	Psmd2,Psmd2_pips1,Psmd2_mef48,Psmd2_mef
OG12507_0	Psmd3,Psmd3_pips1,Psmd3_mef48,Psmd3_mef
OG12508_0	Psmd4,Psmd4_pips1,Psmd4_mef48,Psmd4_mef
OG12509_0	Psmd5,Psmd5_pips1,Psmd5_mef48,Psmd5_mef
OG12510_0	Psmd6,Psmd6_pips1,Psmd6_mef48,Psmd6_mef
OG12511_0	Psmd7,Psmd7_pips1,Psmd7_mef48,Psmd7_mef
OG12512_0	Psmd8,Psmd8_pips1,Psmd8_mef48,Psmd8_mef
OG12513_0	Psmd9,Psmd9_pips1,Psmd9_mef48,Psmd9_mef
OG12514_0	Psme1,Psme1_pips1,Psme1_mef48,Psme1_mef
OG12515_0	Psme2,Psme2_pips1,Psme2_mef48,Psme2_mef
OG12516_0	Psme2b-ps,Psme2b-ps_pips1,Psme2b-ps_mef48,Psme2b-ps_mef
OG12517_0	Psme3,Psme3_pips1,Psme3_mef48,Psme3_mef
OG12518_0	Psme4,Psme4_pips1,Psme4_mef48,Psme4_mef
OG12519_0	Psmf1,Psmf1_pips1,Psmf1_mef48,Psmf1_mef
OG12520_0	Psmg1,Psmg1_pips1,Psmg1_mef48,Psmg1_mef
OG12521_0	Psmg2,Psmg2_pips1,Psmg2_mef48,Psmg2_mef
OG12522_0	Psmg3,Psmg3_pips1,Psmg3_mef48,Psmg3_mef
OG12523_0	Psmg4,Psmg4_pips1,Psmg4_mef48,Psmg4_mef
OG12524_0	Psors1c2,Psors1c2_pips1,Psors1c2_mef48,Psors1c2_mef
OG12525_0	Pspc1,Pspc1_pips1,Pspc1_mef48,Pspc1_mef
OG12526_0	Psph,Psph_pips1,Psph_mef48,Psph_mef
OG12527_0	Psrc1,Psrc1_pips1,Psrc1_mef48,Psrc1_mef
OG12528_0	Pstk,Pstk_pips1,Pstk_mef48,Pstk_mef
OG12529_0	Pstpip1,Pstpip1_pips1,Pstpip1_mef48,Pstpip1_mef
OG12530_0	Pstpip2,Pstpip2_pips1,Pstpip2_mef48,Pstpip2_mef
OG12531_0	Ptar1,Ptar1_pips1,Ptar1_mef48,Ptar1_mef
OG12532_0	Ptbp1,Ptbp1_pips1,Ptbp1_mef48,Ptbp1_mef
OG12533_0	Ptbp2,Ptbp2_pips1,Ptbp2_mef48,Ptbp2_mef
OG12534_0	Ptcd1,Ptcd1_pips1,Ptcd1_mef48,Ptcd1_mef
OG12535_0	Ptcd2,Ptcd2_pips1,Ptcd2_mef48,Ptcd2_mef
OG12536_0	Ptcd3,Ptcd3_pips1,Ptcd3_mef48,Ptcd3_mef
OG12537_0	Ptch1,Ptch1_pips1,Ptch1_mef48,Ptch1_mef
OG12538_0	Ptch2,Ptch2_pips1,Ptch2_mef48,Ptch2_mef
OG12539_0	Ptchd1,Ptchd1_pips1,Ptchd1_mef48,Ptchd1_mef
OG12540_0	Ptdss1,Ptdss1_pips1,Ptdss1_mef48,Ptdss1_mef
OG12541_0	Ptdss2,Ptdss2_pips1,Ptdss2_mef48,Ptdss2_mef
OG12542_0	Pten,Pten_pips1,Pten_mef48,Pten_mef
OG12543_0	Pter,Pter_pips1,Pter_mef48,Pter_mef
OG12544_0	Ptgds,Ptgds_pips1,Ptgds_mef48,Ptgds_mef
OG12545_0	Ptger1,Ptger1_pips1,Ptger1_mef48,Ptger1_mef
OG12546_0	Ptger3,Ptger3_pips1,Ptger3_mef48,Ptger3_mef
OG12547_0	Ptger4,Ptger4_pips1,Ptger4_mef48,Ptger4_mef
OG12548_0	Ptges,Ptges_pips1,Ptges_mef48,Ptges_mef
OG12549_0	Ptges2,Ptges2_pips1,Ptges2_mef48,Ptges2_mef
OG12550_0	Ptges3,Ptges3_pips1,Ptges3_mef48,Ptges3_mef
OG12551_0	Ptgfr,Ptgfr_pips1,Ptgfr_mef48,Ptgfr_mef
OG12552_0	Ptgfrn,Ptgfrn_pips1,Ptgfrn_mef48,Ptgfrn_mef
OG12553_0	Ptgir,Ptgir_pips1,Ptgir_mef48,Ptgir_mef
OG12554_0	Ptgis,Ptgis_pips1,Ptgis_mef48,Ptgis_mef
OG12555_0	Ptgr1,Ptgr1_pips1,Ptgr1_mef48,Ptgr1_mef
OG12556_0	Ptgr2,Ptgr2_pips1,Ptgr2_mef48,Ptgr2_mef
OG12557_0	Ptgs1,Ptgs1_pips1,Ptgs1_mef48,Ptgs1_mef
OG12558_0	Ptgs2,Ptgs2_pips1,Ptgs2_mef48,Ptgs2_mef
OG12559_0	Pth1r,Pth1r_pips1,Pth1r_mef48,Pth1r_mef
OG12560_0	Ptk2,Ptk2_pips1,Ptk2_mef48,Ptk2_mef
OG12561_0	Ptk2b,Ptk2b_pips1,Ptk2b_mef48,Ptk2b_mef
OG12562_0	Ptk7,Ptk7_pips1,Ptk7_mef48,Ptk7_mef
OG12563_0	Ptma,Ptma_pips1,Ptma_mef48,Ptma_mef
OG12564_0	Ptms,Ptms_pips1,Ptms_mef48,Ptms_mef
OG12565_0	Ptn,Ptn_pips1,Ptn_mef48,Ptn_mef
OG12566_0	Ptov1,Ptov1_pips1,Ptov1_mef48,Ptov1_mef
OG12567_0	Ptp4a1,Ptp4a1_pips1,Ptp4a1_mef48,Ptp4a1_mef
OG12568_0	Ptp4a2,Ptp4a2_pips1,Ptp4a2_mef48,Ptp4a2_mef
OG12569_0	Ptp4a3,Ptp4a3_pips1,Ptp4a3_mef48,Ptp4a3_mef
OG12570_0	Ptpdc1,Ptpdc1_pips1,Ptpdc1_mef48,Ptpdc1_mef
OG12571_0	Ptpla,Ptpla_pips1,Ptpla_mef48,Ptpla_mef
OG12572_0	Ptplad1,Ptplad1_pips1,Ptplad1_mef48,Ptplad1_mef
OG12573_0	Ptplad2,Ptplad2_pips1,Ptplad2_mef48,Ptplad2_mef
OG12574_0	Ptplb,Ptplb_pips1,Ptplb_mef48,Ptplb_mef
OG12575_0	Ptpmt1,Ptpmt1_pips1,Ptpmt1_mef48,Ptpmt1_mef
OG12576_0	Ptpn1,Ptpn1_pips1,Ptpn1_mef48,Ptpn1_mef
OG12577_0	Ptpn11,Ptpn11_pips1,Ptpn11_mef48,Ptpn11_mef
OG12578_0	Ptpn12,Ptpn12_pips1,Ptpn12_mef48,Ptpn12_mef
OG12579_0	Ptpn13,Ptpn13_pips1,Ptpn13_mef48,Ptpn13_mef
OG12580_0	Ptpn14,Ptpn14_pips1,Ptpn14_mef48,Ptpn14_mef
OG12581_0	Ptpn18,Ptpn18_pips1,Ptpn18_mef48,Ptpn18_mef
OG12582_0	Ptpn2,Ptpn2_pips1,Ptpn2_mef48,Ptpn2_mef
OG12583_0	Ptpn21,Ptpn21_pips1,Ptpn21_mef48,Ptpn21_mef
OG12584_0	Ptpn22,Ptpn22_pips1,Ptpn22_mef48,Ptpn22_mef
OG12585_0	Ptpn23,Ptpn23_pips1,Ptpn23_mef48,Ptpn23_mef
OG12586_0	Ptpn3,Ptpn3_pips1,Ptpn3_mef48,Ptpn3_mef
OG12587_0	Ptpn4,Ptpn4_pips1,Ptpn4_mef48,Ptpn4_mef
OG12588_0	Ptpn6,Ptpn6_pips1,Ptpn6_mef48,Ptpn6_mef
OG12589_0	Ptpn7,Ptpn7_pips1,Ptpn7_mef48,Ptpn7_mef
OG12590_0	Ptpn9,Ptpn9_pips1,Ptpn9_mef48,Ptpn9_mef
OG12591_0	Ptpra,Ptpra_pips1,Ptpra_mef48,Ptpra_mef
OG12592_0	Ptprc,Ptprc_pips1,Ptprc_mef48,Ptprc_mef
OG12593_0	Ptprcap,Ptprcap_pips1,Ptprcap_mef48,Ptprcap_mef
OG12594_0	Ptprd,Ptprd_pips1,Ptprd_mef48,Ptprd_mef
OG12595_0	Ptpre,Ptpre_pips1,Ptpre_mef48,Ptpre_mef
OG12596_0	Ptprf,Ptprf_pips1,Ptprf_mef48,Ptprf_mef
OG12597_0	Ptprg,Ptprg_pips1,Ptprg_mef48,Ptprg_mef
OG12598_0	Ptprj,Ptprj_pips1,Ptprj_mef48,Ptprj_mef
OG12599_0	Ptprk,Ptprk_pips1,Ptprk_mef48,Ptprk_mef
OG12600_0	Ptprm,Ptprm_pips1,Ptprm_mef48,Ptprm_mef
OG12601_0	Ptprn,Ptprn_pips1,Ptprn_mef48,Ptprn_mef
OG12602_0	Ptprn2,Ptprn2_pips1,Ptprn2_mef48,Ptprn2_mef
OG12603_0	Ptpro,Ptpro_pips1,Ptpro_mef48,Ptpro_mef
OG12604_0	Ptprq,Ptprq_pips1,Ptprq_mef48,Ptprq_mef
OG12605_0	Ptprs,Ptprs_pips1,Ptprs_mef48,Ptprs_mef
OG12606_0	Ptprt,Ptprt_pips1,Ptprt_mef48,Ptprt_mef
OG12607_0	Ptpru,Ptpru_pips1,Ptpru_mef48,Ptpru_mef
OG12608_0	Ptprv,Ptprv_pips1,Ptprv_mef48,Ptprv_mef
OG12609_0	Ptprz1,Ptprz1_pips1,Ptprz1_mef48,Ptprz1_mef
OG12610_0	Ptrf,Ptrf_pips1,Ptrf_mef48,Ptrf_mef
OG12611_0	Ptrh1,Ptrh1_pips1,Ptrh1_mef48,Ptrh1_mef
OG12612_0	Ptrh2,Ptrh2_pips1,Ptrh2_mef48,Ptrh2_mef
OG12613_0	Pts,Pts_pips1,Pts_mef48,Pts_mef
OG12614_0	Pttg1,Pttg1_pips1,Pttg1_mef48,Pttg1_mef
OG12615_0	Pttg1ip,Pttg1ip_pips1,Pttg1ip_mef48,Pttg1ip_mef
OG12616_0	Ptx3,Ptx3_pips1,Ptx3_mef48,Ptx3_mef
OG12617_0	Puf60,Puf60_pips1,Puf60_mef48,Puf60_mef
OG12618_0	Pum1,Pum1_pips1,Pum1_mef48,Pum1_mef
OG12619_0	Pum2,Pum2_pips1,Pum2_mef48,Pum2_mef
OG12620_0	Pura,Pura_pips1,Pura_mef48,Pura_mef
OG12621_0	Purb,Purb_pips1,Purb_mef48,Purb_mef
OG12622_0	Purg,Purg_pips1,Purg_mef48,Purg_mef
OG12623_0	Pus1,Pus1_pips1,Pus1_mef48,Pus1_mef
OG12624_0	Pus10,Pus10_pips1,Pus10_mef48,Pus10_mef
OG12625_0	Pus3,Pus3_pips1,Pus3_mef48,Pus3_mef
OG12626_0	Pus7,Pus7_pips1,Pus7_mef48,Pus7_mef
OG12627_0	Pus7l,Pus7l_pips1,Pus7l_mef48,Pus7l_mef
OG12628_0	Pusl1,Pusl1_pips1,Pusl1_mef48,Pusl1_mef
OG12629_0	Pvr,Pvr_pips1,Pvr_mef48,Pvr_mef
OG12630_0	Pvrl1,Pvrl1_pips1,Pvrl1_mef48,Pvrl1_mef
OG12631_0	Pvrl2,Pvrl2_pips1,Pvrl2_mef48,Pvrl2_mef
OG12632_0	Pvrl3,Pvrl3_pips1,Pvrl3_mef48,Pvrl3_mef
OG12633_0	Pvrl4,Pvrl4_pips1,Pvrl4_mef48,Pvrl4_mef
OG12634_0	Pvt1,Pvt1_pips1,Pvt1_mef48,Pvt1_mef
OG12635_0	Pwp1,Pwp1_pips1,Pwp1_mef48,Pwp1_mef
OG12636_0	Pwp2,Pwp2_pips1,Pwp2_mef48,Pwp2_mef
OG12637_0	Pwwp2a,Pwwp2a_pips1,Pwwp2a_mef48,Pwwp2a_mef
OG12638_0	Pwwp2b,Pwwp2b_pips1,Pwwp2b_mef48,Pwwp2b_mef
OG12639_0	Pxdn,Pxdn_pips1,Pxdn_mef48,Pxdn_mef
OG12640_0	Pxk,Pxk_pips1,Pxk_mef48,Pxk_mef
OG12641_0	Pxmp2,Pxmp2_pips1,Pxmp2_mef48,Pxmp2_mef
OG12642_0	Pxmp3,Pxmp3_pips1,Pxmp3_mef48,Pxmp3_mef
OG12643_0	Pxmp4,Pxmp4_pips1,Pxmp4_mef48,Pxmp4_mef
OG12644_0	Pxn,Pxn_pips1,Pxn_mef48,Pxn_mef
OG12645_0	Pycard,Pycard_pips1,Pycard_mef48,Pycard_mef
OG12646_0	Pycr1,Pycr1_pips1,Pycr1_mef48,Pycr1_mef
OG12647_0	Pycr2,Pycr2_pips1,Pycr2_mef48,Pycr2_mef
OG12648_0	Pycrl,Pycrl_pips1,Pycrl_mef48,Pycrl_mef
OG12649_0	Pygb,Pygb_pips1,Pygb_mef48,Pygb_mef
OG12650_0	Pygl,Pygl_pips1,Pygl_mef48,Pygl_mef
OG12651_0	Pygm,Pygm_pips1,Pygm_mef48,Pygm_mef
OG12652_0	Pygo1,Pygo1_pips1,Pygo1_mef48,Pygo1_mef
OG12653_0	Pygo2,Pygo2_pips1,Pygo2_mef48,Pygo2_mef
OG12654_0	Pyhin1,Pyhin1_pips1,Pyhin1_mef48,Pyhin1_mef
OG12655_0	Pyroxd1,Pyroxd1_pips1,Pyroxd1_mef48,Pyroxd1_mef
OG12656_0	Pyroxd2,Pyroxd2_pips1,Pyroxd2_mef48,Pyroxd2_mef
OG12657_0	Qars,Qars_pips1,Qars_mef48,Qars_mef
OG12658_0	Qdpr,Qdpr_pips1,Qdpr_mef48,Qdpr_mef
OG12659_0	Qk,Qk_pips1,Qk_mef48,Qk_mef
OG12660_0	Qpct,Qpct_pips1,Qpct_mef48,Qpct_mef
OG12661_0	Qpctl,Qpctl_pips1,Qpctl_mef48,Qpctl_mef
OG12662_0	Qprt,Qprt_pips1,Qprt_mef48,Qprt_mef
OG12663_0	Qrich1,Qrich1_pips1,Qrich1_mef48,Qrich1_mef
OG12664_0	Qrich2,Qrich2_pips1,Qrich2_mef48,Qrich2_mef
OG12665_0	Qrsl1,Qrsl1_pips1,Qrsl1_mef48,Qrsl1_mef
OG12666_0	Qser1,Qser1_pips1,Qser1_mef48,Qser1_mef
OG12667_0	Qsox1,Qsox1_pips1,Qsox1_mef48,Qsox1_mef
OG12668_0	Qsox2,Qsox2_pips1,Qsox2_mef48,Qsox2_mef
OG12669_0	Qtrt1,Qtrt1_pips1,Qtrt1_mef48,Qtrt1_mef
OG12670_0	Qtrtd1,Qtrtd1_pips1,Qtrtd1_mef48,Qtrtd1_mef
OG12671_0	R3hcc1,R3hcc1_pips1,R3hcc1_mef48,R3hcc1_mef
OG12672_0	R3hdm1,R3hdm1_pips1,R3hdm1_mef48,R3hdm1_mef
OG12673_0	R3hdm2,R3hdm2_pips1,R3hdm2_mef48,R3hdm2_mef
OG12674_0	R3hdml,R3hdml_pips1,R3hdml_mef48,R3hdml_mef
OG12675_0	R74862,R74862_pips1,R74862_mef48,R74862_mef
OG12676_0	RNaseP_nuc,RNaseP_nuc_pips1,RNaseP_nuc_mef48,RNaseP_nuc_mef
OG12677_0	RNase_MRP,RNase_MRP_pips1,RNase_MRP_mef48,RNase_MRP_mef
OG12678_0	RP23-102L5.1.1,RP23-102L5.1.1_pips1,RP23-102L5.1.1_mef48,RP23-102L5.1.1_mef
OG12679_0	RP23-103L13.8.1,RP23-103L13.8.1_pips1,RP23-103L13.8.1_mef48,RP23-103L13.8.1_mef
OG12680_0	RP23-105E1.1.1,RP23-105E1.1.1_pips1,RP23-105E1.1.1_mef48,RP23-105E1.1.1_mef
OG12681_0	RP23-113F14.3.1,RP23-113F14.3.1_pips1,RP23-113F14.3.1_mef48,RP23-113F14.3.1_mef
OG12682_0	RP23-148H17.3.1,RP23-148H17.3.1_pips1,RP23-148H17.3.1_mef48,RP23-148H17.3.1_mef
OG12683_0	RP23-152I2.1.1,RP23-152I2.1.1_pips1,RP23-152I2.1.1_mef48,RP23-152I2.1.1_mef
OG12684_0	RP23-164N15.3.1,RP23-164N15.3.1_pips1,RP23-164N15.3.1_mef48,RP23-164N15.3.1_mef
OG12685_0	RP23-171A13.8.1,RP23-171A13.8.1_pips1,RP23-171A13.8.1_mef48,RP23-171A13.8.1_mef
OG12686_0	RP23-181K4.1.1,RP23-181K4.1.1_pips1,RP23-181K4.1.1_mef48,RP23-181K4.1.1_mef
OG12687_0	RP23-187N14.2.1,RP23-187N14.2.1_pips1,RP23-187N14.2.1_mef48,RP23-187N14.2.1_mef
OG12688_0	RP23-190G10.4.1,RP23-190G10.4.1_pips1,RP23-190G10.4.1_mef48,RP23-190G10.4.1_mef
OG12689_0	RP23-238B22.2.1,RP23-238B22.2.1_pips1,RP23-238B22.2.1_mef48,RP23-238B22.2.1_mef
OG12690_0	RP23-264F8.3.1,RP23-264F8.3.1_pips1,RP23-264F8.3.1_mef48,RP23-264F8.3.1_mef
OG12691_0	RP23-278M16.2.1,RP23-278M16.2.1_pips1,RP23-278M16.2.1_mef48,RP23-278M16.2.1_mef
OG12692_0	RP23-289E11.3.1,RP23-289E11.3.1_pips1,RP23-289E11.3.1_mef48,RP23-289E11.3.1_mef
OG12693_0	RP23-293A4.3.1,RP23-293A4.3.1_pips1,RP23-293A4.3.1_mef48,RP23-293A4.3.1_mef
OG12694_0	RP23-312H15.9.1,RP23-312H15.9.1_pips1,RP23-312H15.9.1_mef48,RP23-312H15.9.1_mef
OG12695_0	RP23-329D14.2.1,RP23-329D14.2.1_pips1,RP23-329D14.2.1_mef48,RP23-329D14.2.1_mef
OG12696_0	RP23-344J14.1.1,RP23-344J14.1.1_pips1,RP23-344J14.1.1_mef48,RP23-344J14.1.1_mef
OG12697_0	RP23-349B16.3.1,RP23-349B16.3.1_pips1,RP23-349B16.3.1_mef48,RP23-349B16.3.1_mef
OG12698_0	RP23-354F11.3.1,RP23-354F11.3.1_pips1,RP23-354F11.3.1_mef48,RP23-354F11.3.1_mef
OG12699_0	RP23-354I24.3.1,RP23-354I24.3.1_pips1,RP23-354I24.3.1_mef48,RP23-354I24.3.1_mef
OG12700_0	RP23-356J2.13.1,RP23-356J2.13.1_pips1,RP23-356J2.13.1_mef48,RP23-356J2.13.1_mef
OG12701_0	RP23-358B23.3.1,RP23-358B23.3.1_pips1,RP23-358B23.3.1_mef48,RP23-358B23.3.1_mef
OG12702_0	RP23-365O6.3.1,RP23-365O6.3.1_pips1,RP23-365O6.3.1_mef48,RP23-365O6.3.1_mef
